scenario_id,container_id,size,teu,length,width,height,empty_weight,total_weight,cargo_weight,weight_category,cargo_type,loading_priority,destination
18,S018C0293,20ft,1,6.06,2.44,2.59,2.3,17.82,15.52,medium,general,5,PORT_B
18,S018C0294,40ft,2,12.03,2.44,2.59,3.75,7.94,4.19,light,reefer,4,PORT_B
18,S018C0295,20ft,1,6.06,2.44,2.59,2.3,22.56,20.26,heavy,general,1,PORT_B
18,S018C0296,40ft,2,12.03,2.44,2.59,3.75,12.14,8.39,light,general,5,PORT_B
18,S018C0297,20ft,1,6.06,2.44,2.59,2.3,12.81,10.51,medium,general,3,PORT_B
18,S018C0298,20ft,1,6.06,2.44,2.59,2.3,21.36,19.06,heavy,general,5,PORT_B
18,S018C0299,40ft,2,12.03,2.44,2.59,3.75,22.07,18.32,medium,general,4,PORT_B
18,S018C0300,20ft,1,6.06,2.44,2.59,2.3,23.64,21.34,heavy,general,3,PORT_B
18,S018C0301,20ft,1,6.06,2.44,2.59,2.3,6.26,3.96,light,general,4,PORT_B
18,S018C0302,40ft,2,12.03,2.44,2.59,3.75,20.06,16.31,medium,general,1,PORT_B
18,S018C0303,40ft,2,12.03,2.44,2.59,3.75,18.11,14.36,medium,reefer,2,PORT_B
18,S018C0304,20ft,1,6.06,2.44,2.59,2.3,19.78,17.48,heavy,hazmat,3,PORT_B
18,S018C0305,20ft,1,6.06,2.44,2.59,2.3,23.55,21.25,heavy,general,3,PORT_B
18,S018C0306,20ft,1,6.06,2.44,2.59,2.3,18.2,15.9,medium,reefer,1,PORT_B
18,S018C0307,40ft,2,12.03,2.44,2.59,3.75,16.14,12.39,medium,general,4,PORT_B
18,S018C0308,40ft,2,12.03,2.44,2.59,3.75,18.28,14.53,medium,general,5,PORT_B
18,S018C0309,40ft,2,12.03,2.44,2.59,3.75,15.15,11.4,light,general,1,PORT_B
18,S018C0310,20ft,1,6.06,2.44,2.59,2.3,5.84,3.54,light,general,1,PORT_B
18,S018C0311,20ft,1,6.06,2.44,2.59,2.3,20.29,17.99,heavy,general,5,PORT_B
18,S018C0312,20ft,1,6.06,2.44,2.59,2.3,7.17,4.87,light,general,5,PORT_B
18,S018C0313,20ft,1,6.06,2.44,2.59,2.3,16.57,14.27,medium,general,3,PORT_B
18,S018C0314,20ft,1,6.06,2.44,2.59,2.3,7.41,5.11,light,reefer,1,PORT_B
18,S018C0315,20ft,1,6.06,2.44,2.59,2.3,9.64,7.34,light,general,1,PORT_B
18,S018C0316,20ft,1,6.06,2.44,2.59,2.3,6.77,4.47,light,general,3,PORT_B
18,S018C0317,20ft,1,6.06,2.44,2.59,2.3,13.38,11.08,medium,reefer,2,PORT_B
18,S018C0318,20ft,1,6.06,2.44,2.59,2.3,14.58,12.28,medium,reefer,4,PORT_B
18,S018C0319,20ft,1,6.06,2.44,2.59,2.3,6.74,4.44,light,general,3,PORT_B
18,S018C0320,40ft,2,12.03,2.44,2.59,3.75,16.89,13.14,medium,general,3,PORT_B
18,S018C0321,20ft,1,6.06,2.44,2.59,2.3,12.83,10.53,medium,general,4,PORT_B
18,S018C0322,20ft,1,6.06,2.44,2.59,2.3,5.45,3.15,light,general,1,PORT_B
18,S018C0323,40ft,2,12.03,2.44,2.59,3.75,18.4,14.65,medium,general,1,PORT_B
18,S018C0324,20ft,1,6.06,2.44,2.59,2.3,18.94,16.64,heavy,general,1,PORT_B
18,S018C0325,20ft,1,6.06,2.44,2.59,2.3,8.39,6.09,light,reefer,3,PORT_B
18,S018C0326,20ft,1,6.06,2.44,2.59,2.3,11.24,8.94,medium,general,5,PORT_B
18,S018C0327,20ft,1,6.06,2.44,2.59,2.3,12.77,10.47,medium,hazmat,1,PORT_B
18,S018C0328,20ft,1,6.06,2.44,2.59,2.3,20.8,18.5,heavy,reefer,1,PORT_B
18,S018C0329,40ft,2,12.03,2.44,2.59,3.75,16.32,12.57,medium,hazmat,4,PORT_B
18,S018C0330,40ft,2,12.03,2.44,2.59,3.75,15.35,11.6,light,general,4,PORT_B
18,S018C0331,40ft,2,12.03,2.44,2.59,3.75,27.88,24.13,heavy,reefer,2,PORT_B
18,S018C0332,40ft,2,12.03,2.44,2.59,3.75,16.56,12.81,medium,general,1,PORT_B
18,S018C0333,40ft,2,12.03,2.44,2.59,3.75,25.18,21.43,heavy,general,2,PORT_B
18,S018C0334,40ft,2,12.03,2.44,2.59,3.75,12.42,8.67,light,general,4,PORT_B
18,S018C0335,20ft,1,6.06,2.44,2.59,2.3,6.47,4.17,light,general,4,PORT_B
18,S018C0336,20ft,1,6.06,2.44,2.59,2.3,12.33,10.03,medium,reefer,3,PORT_B
18,S018C0337,20ft,1,6.06,2.44,2.59,2.3,6.82,4.52,light,reefer,3,PORT_B
18,S018C0338,40ft,2,12.03,2.44,2.59,3.75,26.91,23.16,heavy,general,2,PORT_B
18,S018C0339,20ft,1,6.06,2.44,2.59,2.3,10.97,8.67,medium,general,5,PORT_B
18,S018C0340,20ft,1,6.06,2.44,2.59,2.3,9.67,7.37,light,general,1,PORT_B
18,S018C0341,20ft,1,6.06,2.44,2.59,2.3,22.83,20.53,heavy,general,4,PORT_B
18,S018C0342,40ft,2,12.03,2.44,2.59,3.75,15.28,11.53,light,reefer,3,PORT_B
18,S018C0343,40ft,2,12.03,2.44,2.59,3.75,21.45,17.7,medium,general,2,PORT_B
18,S018C0344,40ft,2,12.03,2.44,2.59,3.75,21.74,17.99,medium,hazmat,3,PORT_B
18,S018C0345,40ft,2,12.03,2.44,2.59,3.75,14.62,10.87,light,general,3,PORT_B
18,S018C0346,20ft,1,6.06,2.44,2.59,2.3,21.58,19.28,heavy,general,3,PORT_B
18,S018C0347,20ft,1,6.06,2.44,2.59,2.3,21.57,19.27,heavy,general,3,PORT_B
18,S018C0348,20ft,1,6.06,2.44,2.59,2.3,8.86,6.56,light,general,5,PORT_B
18,S018C0349,20ft,1,6.06,2.44,2.59,2.3,19.64,17.34,heavy,general,5,PORT_B
18,S018C0350,20ft,1,6.06,2.44,2.59,2.3,12.61,10.31,medium,reefer,5,PORT_B
18,S018C0351,20ft,1,6.06,2.44,2.59,2.3,15.45,13.15,medium,reefer,4,PORT_B
18,S018C0352,40ft,2,12.03,2.44,2.59,3.75,10.93,7.18,light,general,4,PORT_B
18,S018C0353,20ft,1,6.06,2.44,2.59,2.3,17.13,14.83,medium,general,4,PORT_B
18,S018C0354,20ft,1,6.06,2.44,2.59,2.3,10.66,8.36,medium,general,2,PORT_B
18,S018C0355,20ft,1,6.06,2.44,2.59,2.3,20.3,18.0,heavy,general,5,PORT_B
18,S018C0356,20ft,1,6.06,2.44,2.59,2.3,20.89,18.59,heavy,general,4,PORT_B
18,S018C0357,20ft,1,6.06,2.44,2.59,2.3,14.87,12.57,medium,general,3,PORT_B
18,S018C0358,20ft,1,6.06,2.44,2.59,2.3,13.96,11.66,medium,reefer,4,PORT_B
18,S018C0359,40ft,2,12.03,2.44,2.59,3.75,28.46,24.71,heavy,general,5,PORT_B
18,S018C0360,20ft,1,6.06,2.44,2.59,2.3,15.11,12.81,medium,hazmat,3,PORT_B
18,S018C0361,20ft,1,6.06,2.44,2.59,2.3,5.82,3.52,light,general,3,PORT_B
18,S018C0362,40ft,2,12.03,2.44,2.59,3.75,20.64,16.89,medium,hazmat,1,PORT_B
18,S018C0363,20ft,1,6.06,2.44,2.59,2.3,14.93,12.63,medium,general,1,PORT_B
18,S018C0364,20ft,1,6.06,2.44,2.59,2.3,13.66,11.36,medium,general,4,PORT_B
18,S018C0365,20ft,1,6.06,2.44,2.59,2.3,10.51,8.21,medium,hazmat,3,PORT_B
18,S018C0366,40ft,2,12.03,2.44,2.59,3.75,22.04,18.29,medium,general,5,PORT_B
18,S018C0367,40ft,2,12.03,2.44,2.59,3.75,23.59,19.84,medium,general,4,PORT_B
18,S018C0368,20ft,1,6.06,2.44,2.59,2.3,17.15,14.85,medium,general,4,PORT_B
18,S018C0369,20ft,1,6.06,2.44,2.59,2.3,23.53,21.23,heavy,hazmat,1,PORT_B
18,S018C0370,20ft,1,6.06,2.44,2.59,2.3,9.13,6.83,light,reefer,4,PORT_B
18,S018C0371,20ft,1,6.06,2.44,2.59,2.3,6.49,4.19,light,general,1,PORT_B
18,S018C0372,40ft,2,12.03,2.44,2.59,3.75,10.7,6.95,light,general,3,PORT_B
18,S018C0373,20ft,1,6.06,2.44,2.59,2.3,10.59,8.29,medium,hazmat,5,PORT_B
18,S018C0374,40ft,2,12.03,2.44,2.59,3.75,20.06,16.31,medium,general,4,PORT_B
18,S018C0375,20ft,1,6.06,2.44,2.59,2.3,6.64,4.34,light,general,2,PORT_B
18,S018C0376,20ft,1,6.06,2.44,2.59,2.3,9.74,7.44,light,general,5,PORT_B
18,S018C0377,20ft,1,6.06,2.44,2.59,2.3,8.7,6.4,light,general,4,PORT_B
18,S018C0378,20ft,1,6.06,2.44,2.59,2.3,23.66,21.36,heavy,general,4,PORT_B
18,S018C0379,20ft,1,6.06,2.44,2.59,2.3,6.33,4.03,light,general,3,PORT_B
18,S018C0380,20ft,1,6.06,2.44,2.59,2.3,9.73,7.43,light,general,3,PORT_B
18,S018C0381,20ft,1,6.06,2.44,2.59,2.3,23.42,21.12,heavy,general,2,PORT_B
18,S018C0382,40ft,2,12.03,2.44,2.59,3.75,11.34,7.59,light,general,4,PORT_B
18,S018C0383,40ft,2,12.03,2.44,2.59,3.75,19.97,16.22,medium,general,2,PORT_B
18,S018C0384,20ft,1,6.06,2.44,2.59,2.3,6.26,3.96,light,reefer,5,PORT_B
18,S018C0385,40ft,2,12.03,2.44,2.59,3.75,23.32,19.57,medium,general,5,PORT_B
18,S018C0386,40ft,2,12.03,2.44,2.59,3.75,29.01,25.26,heavy,general,2,PORT_B
18,S018C0387,40ft,2,12.03,2.44,2.59,3.75,29.89,26.14,heavy,hazmat,4,PORT_B
18,S018C0388,20ft,1,6.06,2.44,2.59,2.3,9.85,7.55,light,general,5,PORT_B
18,S018C0389,20ft,1,6.06,2.44,2.59,2.3,8.12,5.82,light,general,4,PORT_B
18,S018C0390,20ft,1,6.06,2.44,2.59,2.3,12.75,10.45,medium,general,5,PORT_B
18,S018C0391,20ft,1,6.06,2.44,2.59,2.3,16.46,14.16,medium,reefer,3,PORT_B
18,S018C0392,20ft,1,6.06,2.44,2.59,2.3,10.67,8.37,medium,hazmat,4,PORT_B
18,S018C0393,40ft,2,12.03,2.44,2.59,3.75,22.17,18.42,medium,hazmat,4,PORT_B
18,S018C0394,20ft,1,6.06,2.44,2.59,2.3,7.27,4.97,light,reefer,4,PORT_B
18,S018C0395,40ft,2,12.03,2.44,2.59,3.75,16.87,13.12,medium,general,4,PORT_B
18,S018C0396,20ft,1,6.06,2.44,2.59,2.3,12.6,10.3,medium,general,1,PORT_B
18,S018C0397,40ft,2,12.03,2.44,2.59,3.75,9.29,5.54,light,general,4,PORT_B
18,S018C0398,40ft,2,12.03,2.44,2.59,3.75,14.59,10.84,light,general,4,PORT_B
18,S018C0399,20ft,1,6.06,2.44,2.59,2.3,5.36,3.06,light,general,1,PORT_B
18,S018C0400,20ft,1,6.06,2.44,2.59,2.3,4.74,2.44,light,general,4,PORT_B
18,S018C0401,40ft,2,12.03,2.44,2.59,3.75,16.25,12.5,medium,general,5,PORT_B
18,S018C0402,20ft,1,6.06,2.44,2.59,2.3,4.62,2.32,light,reefer,1,PORT_B
18,S018C0403,20ft,1,6.06,2.44,2.59,2.3,11.87,9.57,medium,general,3,PORT_B
18,S018C0404,40ft,2,12.03,2.44,2.59,3.75,16.88,13.13,medium,general,4,PORT_B
18,S018C0405,20ft,1,6.06,2.44,2.59,2.3,9.29,6.99,light,general,4,PORT_B
18,S018C0406,40ft,2,12.03,2.44,2.59,3.75,24.85,21.1,heavy,general,3,PORT_B
18,S018C0407,40ft,2,12.03,2.44,2.59,3.75,12.17,8.42,light,general,1,PORT_B
18,S018C0408,40ft,2,12.03,2.44,2.59,3.75,20.37,16.62,medium,general,3,PORT_B
18,S018C0409,40ft,2,12.03,2.44,2.59,3.75,16.69,12.94,medium,general,2,PORT_B
18,S018C0410,40ft,2,12.03,2.44,2.59,3.75,19.11,15.36,medium,reefer,3,PORT_B
18,S018C0411,20ft,1,6.06,2.44,2.59,2.3,10.25,7.95,light,hazmat,5,PORT_B
18,S018C0412,20ft,1,6.06,2.44,2.59,2.3,18.25,15.95,medium,general,1,PORT_B
18,S018C0413,20ft,1,6.06,2.44,2.59,2.3,13.16,10.86,medium,general,3,PORT_B
18,S018C0414,20ft,1,6.06,2.44,2.59,2.3,22.03,19.73,heavy,general,1,PORT_B
18,S018C0415,20ft,1,6.06,2.44,2.59,2.3,14.8,12.5,medium,hazmat,1,PORT_B
18,S018C0416,20ft,1,6.06,2.44,2.59,2.3,13.38,11.08,medium,general,4,PORT_B
18,S018C0417,40ft,2,12.03,2.44,2.59,3.75,20.39,16.64,medium,general,2,PORT_B
18,S018C0418,20ft,1,6.06,2.44,2.59,2.3,17.72,15.42,medium,reefer,2,PORT_B
18,S018C0419,40ft,2,12.03,2.44,2.59,3.75,21.52,17.77,medium,general,3,PORT_B
18,S018C0420,40ft,2,12.03,2.44,2.59,3.75,23.73,19.98,medium,general,2,PORT_B
18,S018C0421,20ft,1,6.06,2.44,2.59,2.3,13.38,11.08,medium,general,4,PORT_B
18,S018C0422,40ft,2,12.03,2.44,2.59,3.75,18.2,14.45,medium,general,5,PORT_B
18,S018C0423,40ft,2,12.03,2.44,2.59,3.75,16.18,12.43,medium,general,2,PORT_B
18,S018C0424,20ft,1,6.06,2.44,2.59,2.3,16.15,13.85,medium,general,4,PORT_B
18,S018C0425,20ft,1,6.06,2.44,2.59,2.3,15.77,13.47,medium,reefer,1,PORT_B
18,S018C0426,20ft,1,6.06,2.44,2.59,2.3,16.81,14.51,medium,general,4,PORT_B
18,S018C0427,20ft,1,6.06,2.44,2.59,2.3,9.99,7.69,light,general,3,PORT_B
18,S018C0428,20ft,1,6.06,2.44,2.59,2.3,6.85,4.55,light,general,5,PORT_B
18,S018C0429,40ft,2,12.03,2.44,2.59,3.75,14.65,10.9,light,reefer,3,PORT_B
18,S018C0430,40ft,2,12.03,2.44,2.59,3.75,19.84,16.09,medium,general,4,PORT_B
18,S018C0431,20ft,1,6.06,2.44,2.59,2.3,7.65,5.35,light,general,4,PORT_B
18,S018C0432,40ft,2,12.03,2.44,2.59,3.75,20.46,16.71,medium,general,2,PORT_B
18,S018C0433,40ft,2,12.03,2.44,2.59,3.75,21.08,17.33,medium,reefer,5,PORT_B
18,S018C0434,20ft,1,6.06,2.44,2.59,2.3,18.75,16.45,heavy,general,2,PORT_B
18,S018C0435,20ft,1,6.06,2.44,2.59,2.3,20.82,18.52,heavy,general,5,PORT_B
18,S018C0436,20ft,1,6.06,2.44,2.59,2.3,14.28,11.98,medium,general,5,PORT_B
18,S018C0437,20ft,1,6.06,2.44,2.59,2.3,18.78,16.48,heavy,reefer,3,PORT_B
18,S018C0438,20ft,1,6.06,2.44,2.59,2.3,15.94,13.64,medium,general,2,PORT_B
18,S018C0439,40ft,2,12.03,2.44,2.59,3.75,20.71,16.96,medium,general,4,PORT_B
18,S018C0440,20ft,1,6.06,2.44,2.59,2.3,8.8,6.5,light,reefer,1,PORT_B
18,S018C0441,40ft,2,12.03,2.44,2.59,3.75,9.51,5.76,light,hazmat,5,PORT_B
18,S018C0442,20ft,1,6.06,2.44,2.59,2.3,6.01,3.71,light,general,3,PORT_B
18,S018C0443,20ft,1,6.06,2.44,2.59,2.3,10.36,8.06,medium,hazmat,1,PORT_B
18,S018C0444,40ft,2,12.03,2.44,2.59,3.75,12.51,8.76,light,general,3,PORT_B
18,S018C0445,20ft,1,6.06,2.44,2.59,2.3,12.29,9.99,medium,general,1,PORT_B
18,S018C0446,20ft,1,6.06,2.44,2.59,2.3,13.8,11.5,medium,reefer,1,PORT_B
18,S018C0447,20ft,1,6.06,2.44,2.59,2.3,12.08,9.78,medium,general,3,PORT_B
18,S018C0448,20ft,1,6.06,2.44,2.59,2.3,7.79,5.49,light,general,3,PORT_B
18,S018C0449,20ft,1,6.06,2.44,2.59,2.3,22.07,19.77,heavy,general,1,PORT_B
18,S018C0450,20ft,1,6.06,2.44,2.59,2.3,14.39,12.09,medium,general,3,PORT_B
18,S018C0451,20ft,1,6.06,2.44,2.59,2.3,12.1,9.8,medium,general,1,PORT_B
18,S018C0452,20ft,1,6.06,2.44,2.59,2.3,15.86,13.56,medium,general,1,PORT_B
18,S018C0453,40ft,2,12.03,2.44,2.59,3.75,17.95,14.2,medium,reefer,2,PORT_B
18,S018C0454,20ft,1,6.06,2.44,2.59,2.3,20.87,18.57,heavy,general,4,PORT_B
18,S018C0455,20ft,1,6.06,2.44,2.59,2.3,18.29,15.99,medium,general,1,PORT_B
18,S018C0456,20ft,1,6.06,2.44,2.59,2.3,22.32,20.02,heavy,hazmat,4,PORT_B
18,S018C0457,20ft,1,6.06,2.44,2.59,2.3,12.19,9.89,medium,general,5,PORT_B
18,S018C0458,20ft,1,6.06,2.44,2.59,2.3,15.57,13.27,medium,general,1,PORT_B
18,S018C0459,20ft,1,6.06,2.44,2.59,2.3,9.59,7.29,light,general,3,PORT_B
18,S018C0460,40ft,2,12.03,2.44,2.59,3.75,9.0,5.25,light,general,5,PORT_B
18,S018C0461,40ft,2,12.03,2.44,2.59,3.75,29.5,25.75,heavy,general,2,PORT_B
18,S018C0462,40ft,2,12.03,2.44,2.59,3.75,17.84,14.09,medium,general,1,PORT_B
18,S018C0463,20ft,1,6.06,2.44,2.59,2.3,7.45,5.15,light,general,3,PORT_B
18,S018C0464,20ft,1,6.06,2.44,2.59,2.3,15.05,12.75,medium,general,4,PORT_B
18,S018C0465,20ft,1,6.06,2.44,2.59,2.3,8.2,5.9,light,general,1,PORT_B
18,S018C0466,20ft,1,6.06,2.44,2.59,2.3,7.55,5.25,light,reefer,1,PORT_B
18,S018C0467,20ft,1,6.06,2.44,2.59,2.3,10.97,8.67,medium,reefer,5,PORT_B
18,S018C0468,40ft,2,12.03,2.44,2.59,3.75,29.96,26.21,heavy,general,1,PORT_B
18,S018C0469,20ft,1,6.06,2.44,2.59,2.3,4.8,2.5,light,general,3,PORT_B
18,S018C0470,40ft,2,12.03,2.44,2.59,3.75,8.31,4.56,light,hazmat,1,PORT_B
18,S018C0471,40ft,2,12.03,2.44,2.59,3.75,27.57,23.82,heavy,general,4,PORT_B
18,S018C0472,20ft,1,6.06,2.44,2.59,2.3,11.51,9.21,medium,reefer,4,PORT_B
18,S018C0473,40ft,2,12.03,2.44,2.59,3.75,22.14,18.39,medium,general,3,PORT_B
18,S018C0474,40ft,2,12.03,2.44,2.59,3.75,19.63,15.88,medium,hazmat,4,PORT_B
18,S018C0475,20ft,1,6.06,2.44,2.59,2.3,6.26,3.96,light,general,5,PORT_B
18,S018C0476,20ft,1,6.06,2.44,2.59,2.3,6.2,3.9,light,general,3,PORT_B
18,S018C0477,20ft,1,6.06,2.44,2.59,2.3,11.65,9.35,medium,general,3,PORT_B
18,S018C0478,20ft,1,6.06,2.44,2.59,2.3,22.62,20.32,heavy,general,4,PORT_B
18,S018C0479,40ft,2,12.03,2.44,2.59,3.75,27.89,24.14,heavy,general,5,PORT_B
18,S018C0480,20ft,1,6.06,2.44,2.59,2.3,16.54,14.24,medium,general,4,PORT_B
18,S018C0481,20ft,1,6.06,2.44,2.59,2.3,23.31,21.01,heavy,general,5,PORT_B
18,S018C0482,20ft,1,6.06,2.44,2.59,2.3,14.29,11.99,medium,general,1,PORT_B
18,S018C0483,20ft,1,6.06,2.44,2.59,2.3,16.92,14.62,medium,general,1,PORT_B
18,S018C0484,20ft,1,6.06,2.44,2.59,2.3,10.09,7.79,light,general,1,PORT_B
18,S018C0485,20ft,1,6.06,2.44,2.59,2.3,15.67,13.37,medium,general,3,PORT_B
18,S018C0486,20ft,1,6.06,2.44,2.59,2.3,18.54,16.24,heavy,general,2,PORT_B
18,S018C0487,20ft,1,6.06,2.44,2.59,2.3,14.69,12.39,medium,general,3,PORT_B
18,S018C0488,20ft,1,6.06,2.44,2.59,2.3,8.7,6.4,light,general,1,PORT_B
18,S018C0489,20ft,1,6.06,2.44,2.59,2.3,19.89,17.59,heavy,general,2,PORT_B
18,S018C0490,40ft,2,12.03,2.44,2.59,3.75,25.38,21.63,heavy,general,2,PORT_B
18,S018C0491,40ft,2,12.03,2.44,2.59,3.75,22.08,18.33,medium,general,1,PORT_B
18,S018C0492,20ft,1,6.06,2.44,2.59,2.3,15.9,13.6,medium,general,1,PORT_B
18,S018C0493,20ft,1,6.06,2.44,2.59,2.3,5.04,2.74,light,general,4,PORT_B
18,S018C0494,40ft,2,12.03,2.44,2.59,3.75,19.07,15.32,medium,hazmat,2,PORT_B
18,S018C0495,20ft,1,6.06,2.44,2.59,2.3,17.32,15.02,medium,general,4,PORT_B
18,S018C0496,20ft,1,6.06,2.44,2.59,2.3,5.83,3.53,light,general,4,PORT_B
18,S018C0497,40ft,2,12.03,2.44,2.59,3.75,19.79,16.04,medium,general,3,PORT_B
18,S018C0498,20ft,1,6.06,2.44,2.59,2.3,23.58,21.28,heavy,general,4,PORT_B
18,S018C0499,20ft,1,6.06,2.44,2.59,2.3,10.93,8.63,medium,general,1,PORT_B
18,S018C0500,20ft,1,6.06,2.44,2.59,2.3,10.92,8.62,medium,general,3,PORT_B
18,S018C0501,20ft,1,6.06,2.44,2.59,2.3,14.91,12.61,medium,hazmat,2,PORT_B
18,S018C0502,40ft,2,12.03,2.44,2.59,3.75,27.47,23.72,heavy,hazmat,4,PORT_B
18,S018C0503,20ft,1,6.06,2.44,2.59,2.3,11.14,8.84,medium,reefer,1,PORT_B
18,S018C0504,20ft,1,6.06,2.44,2.59,2.3,9.49,7.19,light,general,1,PORT_B
18,S018C0505,20ft,1,6.06,2.44,2.59,2.3,9.08,6.78,light,general,4,PORT_B
18,S018C0506,20ft,1,6.06,2.44,2.59,2.3,9.29,6.99,light,general,4,PORT_B
18,S018C0507,20ft,1,6.06,2.44,2.59,2.3,11.19,8.89,medium,hazmat,5,PORT_B
18,S018C0508,20ft,1,6.06,2.44,2.59,2.3,6.99,4.69,light,general,4,PORT_B
18,S018C0509,40ft,2,12.03,2.44,2.59,3.75,11.81,8.06,light,general,3,PORT_B
18,S018C0510,20ft,1,6.06,2.44,2.59,2.3,11.12,8.82,medium,general,4,PORT_B
18,S018C0511,20ft,1,6.06,2.44,2.59,2.3,10.67,8.37,medium,general,4,PORT_B
18,S018C0512,20ft,1,6.06,2.44,2.59,2.3,4.85,2.55,light,hazmat,2,PORT_B
18,S018C0513,20ft,1,6.06,2.44,2.59,2.3,12.16,9.86,medium,general,5,PORT_B
18,S018C0514,20ft,1,6.06,2.44,2.59,2.3,4.36,2.06,light,general,5,PORT_B
18,S018C0515,20ft,1,6.06,2.44,2.59,2.3,5.25,2.95,light,general,2,PORT_B
18,S018C0516,40ft,2,12.03,2.44,2.59,3.75,19.63,15.88,medium,reefer,2,PORT_B
18,S018C0517,20ft,1,6.06,2.44,2.59,2.3,16.93,14.63,medium,general,3,PORT_B
18,S018C0518,40ft,2,12.03,2.44,2.59,3.75,11.94,8.19,light,reefer,5,PORT_B
18,S018C0519,20ft,1,6.06,2.44,2.59,2.3,8.92,6.62,light,general,3,PORT_B
18,S018C0520,40ft,2,12.03,2.44,2.59,3.75,17.89,14.14,medium,reefer,3,PORT_B
18,S018C0521,40ft,2,12.03,2.44,2.59,3.75,22.78,19.03,medium,general,4,PORT_B
18,S018C0522,40ft,2,12.03,2.44,2.59,3.75,20.02,16.27,medium,general,5,PORT_B
18,S018C0523,20ft,1,6.06,2.44,2.59,2.3,8.33,6.03,light,general,2,PORT_B
18,S018C0524,20ft,1,6.06,2.44,2.59,2.3,16.68,14.38,medium,general,1,PORT_B
18,S018C0525,20ft,1,6.06,2.44,2.59,2.3,4.88,2.58,light,general,1,PORT_B
18,S018C0526,40ft,2,12.03,2.44,2.59,3.75,16.94,13.19,medium,reefer,4,PORT_B
18,S018C0527,40ft,2,12.03,2.44,2.59,3.75,8.31,4.56,light,general,4,PORT_B
18,S018C0528,40ft,2,12.03,2.44,2.59,3.75,8.13,4.38,light,general,4,PORT_B
18,S018C0529,40ft,2,12.03,2.44,2.59,3.75,8.25,4.5,light,general,3,PORT_B
18,S018C0530,20ft,1,6.06,2.44,2.59,2.3,17.38,15.08,medium,general,5,PORT_B
18,S018C0531,20ft,1,6.06,2.44,2.59,2.3,6.65,4.35,light,reefer,4,PORT_B
18,S018C0532,40ft,2,12.03,2.44,2.59,3.75,13.39,9.64,light,general,2,PORT_B
18,S018C0533,40ft,2,12.03,2.44,2.59,3.75,22.19,18.44,medium,hazmat,3,PORT_B
18,S018C0534,20ft,1,6.06,2.44,2.59,2.3,23.57,21.27,heavy,hazmat,2,PORT_B
18,S018C0535,20ft,1,6.06,2.44,2.59,2.3,18.61,16.31,heavy,general,3,PORT_B
18,S018C0536,20ft,1,6.06,2.44,2.59,2.3,20.44,18.14,heavy,general,4,PORT_B
18,S018C0537,20ft,1,6.06,2.44,2.59,2.3,22.91,20.61,heavy,reefer,5,PORT_B
18,S018C0538,20ft,1,6.06,2.44,2.59,2.3,9.54,7.24,light,general,3,PORT_B
18,S018C0539,20ft,1,6.06,2.44,2.59,2.3,18.25,15.95,medium,general,1,PORT_B
18,S018C0540,20ft,1,6.06,2.44,2.59,2.3,10.45,8.15,medium,general,4,PORT_B
18,S018C0541,40ft,2,12.03,2.44,2.59,3.75,19.45,15.7,medium,general,2,PORT_B
18,S018C0542,40ft,2,12.03,2.44,2.59,3.75,26.86,23.11,heavy,reefer,1,PORT_B
18,S018C0543,20ft,1,6.06,2.44,2.59,2.3,21.93,19.63,heavy,general,3,PORT_B
18,S018C0544,20ft,1,6.06,2.44,2.59,2.3,18.16,15.86,medium,general,1,PORT_B
18,S018C0545,20ft,1,6.06,2.44,2.59,2.3,7.54,5.24,light,hazmat,5,PORT_B
18,S018C0546,20ft,1,6.06,2.44,2.59,2.3,23.82,21.52,heavy,reefer,2,PORT_B
18,S018C0547,40ft,2,12.03,2.44,2.59,3.75,22.07,18.32,medium,general,2,PORT_B
18,S018C0548,20ft,1,6.06,2.44,2.59,2.3,12.51,10.21,medium,reefer,1,PORT_B
18,S018C0549,20ft,1,6.06,2.44,2.59,2.3,12.81,10.51,medium,general,4,PORT_B
18,S018C0550,20ft,1,6.06,2.44,2.59,2.3,15.17,12.87,medium,reefer,4,PORT_B
18,S018C0551,20ft,1,6.06,2.44,2.59,2.3,7.69,5.39,light,general,2,PORT_B
18,S018C0552,20ft,1,6.06,2.44,2.59,2.3,9.08,6.78,light,general,3,PORT_B
18,S018C0553,20ft,1,6.06,2.44,2.59,2.3,15.18,12.88,medium,general,1,PORT_B
18,S018C0554,40ft,2,12.03,2.44,2.59,3.75,18.27,14.52,medium,general,5,PORT_B
18,S018C0555,20ft,1,6.06,2.44,2.59,2.3,7.12,4.82,light,hazmat,2,PORT_B
18,S018C0556,20ft,1,6.06,2.44,2.59,2.3,14.92,12.62,medium,general,2,PORT_B
18,S018C0557,20ft,1,6.06,2.44,2.59,2.3,13.25,10.95,medium,hazmat,2,PORT_B
18,S018C0558,20ft,1,6.06,2.44,2.59,2.3,16.44,14.14,medium,hazmat,3,PORT_B
18,S018C0559,40ft,2,12.03,2.44,2.59,3.75,22.93,19.18,medium,general,1,PORT_B
18,S018C0560,40ft,2,12.03,2.44,2.59,3.75,23.36,19.61,medium,reefer,4,PORT_B
18,S018C0561,20ft,1,6.06,2.44,2.59,2.3,5.56,3.26,light,general,5,PORT_B
18,S018C0562,20ft,1,6.06,2.44,2.59,2.3,14.64,12.34,medium,hazmat,2,PORT_B
